"species","longitude","latitude","eco_values","source","elevation_points","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","temp_January","temp_October","temp_November","temp_December","temp_February","temp_March","temp_April","temp_May","temp_June","temp_July","temp_August","temp_September","precip_January","precip_October","precip_November","precip_December","precip_February","precip_March","precip_April","precip_May","precip_June","precip_July","precip_August","precip_September","ID","MYD13Q1_NDVI_2020_153"
"Oriolus oriolus",8.8596709818,46.1655381695,166,"inat",195.832926817271,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.50250981320648","7.18511325771576","1.86103214597444","-1.61488669599782","-0.936458018850437","2.56354190540164","5.90300272868237","10.4270840015381","13.6635419838797","15.9215710662118","15.5635422083933","11.9635418269236","79","137.660517816","99","71","62","92.3645803400002","133.784286346067","164.605392149934","164.72916068","128.148866686067","153.240811809933","150.025098156",93,0.83759853515625
"Oriolus oriolus",8.8607297,46.1665696046,166,"inat",197.265084773058,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.52759162888652","7.16203387582726","1.82357309338554","-1.6379660543673","-0.948835243001352","2.55116469600552","5.86386854710294","10.4023295827459","13.6511648335027","15.9108688937194","15.551164939978","11.9511645585083","79","137.787564","99","71","62","92.4883525519998","133.891307662737","164.872961441263","164.976705104","128.379660214736","153.384608889263","150.275916552",94,0.85377099609375
"Oriolus oriolus",8.862705,46.152664,166,"gbif",193.22995839047,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","c(-2.31185648474857, -2.31185648474857, -2.31185648474857, -2.31185648474857)","c(7.28108094839432, 7.28108094839432, 7.28108094839432, 7.28108094839432)","c(2.01714480872063, 2.01714480872063, 2.01714480872063, 2.01714480872063)","c(-1.41185641328071, -1.41185641328071, -1.41185641328071, -1.41185641328071)","c(-0.802903598346915, -0.802903598346915, -0.802903598346915, -0.802903598346915)","c(2.62452485341406, 2.62452485341406, 2.62452485341406, 2.62452485341406)","c(6.07042867033534, 6.07042867033534, 6.07042867033534, 6.07042867033534)","c(10.4704290651887, 10.4704290651887, 10.4704290651887, 10.4704290651887)","c(13.590477149999, 13.590477149999, 13.590477149999, 13.590477149999)","c(15.9085092375539, 15.9085092375539, 15.9085092375539, 15.9085092375539)","c(15.5269851047359, 15.5269851047359, 15.5269851047359, 15.5269851047359)","c(11.9626052719472, 11.9626052719472, 11.9626052719472, 11.9626052719472)","c(79.389675872, 79.389675872, 79.389675872, 79.389675872)","c(139.917328256, 139.917328256, 139.917328256, 139.917328256)","c(99.7547517440002, 99.7547517440002, 99.7547517440002, 99.7547517440002)","c(71.3650758720001, 71.3650758720001, 71.3650758720001, 71.3650758720001)","c(62.3739476160001, 62.3739476160001, 62.3739476160001, 62.3739476160001)","c(93.5655600000001, 93.5655600000001, 93.5655600000001, 93.5655600000001)","c(133.732572384, 133.732572384, 133.732572384, 133.732572384)","c(165.716844128, 165.716844128, 165.716844128, 165.716844128)","c(165.273532384, 165.273532384, 165.273532384, 165.273532384)","c(129.28684, 129.28684, 129.28684, 129.28684)","c(154.28684, 154.28684, 154.28684, 154.28684)","c(152.097648256, 152.097648256, 152.097648256, 152.097648256)",95,0.85327421875
"Oriolus oriolus",8.862705,46.152664,166,"gbif",193.22995839047,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","c(-2.31185648474857, -2.31185648474857, -2.31185648474857, -2.31185648474857)","c(7.28108094839432, 7.28108094839432, 7.28108094839432, 7.28108094839432)","c(2.01714480872063, 2.01714480872063, 2.01714480872063, 2.01714480872063)","c(-1.41185641328071, -1.41185641328071, -1.41185641328071, -1.41185641328071)","c(-0.802903598346915, -0.802903598346915, -0.802903598346915, -0.802903598346915)","c(2.62452485341406, 2.62452485341406, 2.62452485341406, 2.62452485341406)","c(6.07042867033534, 6.07042867033534, 6.07042867033534, 6.07042867033534)","c(10.4704290651887, 10.4704290651887, 10.4704290651887, 10.4704290651887)","c(13.590477149999, 13.590477149999, 13.590477149999, 13.590477149999)","c(15.9085092375539, 15.9085092375539, 15.9085092375539, 15.9085092375539)","c(15.5269851047359, 15.5269851047359, 15.5269851047359, 15.5269851047359)","c(11.9626052719472, 11.9626052719472, 11.9626052719472, 11.9626052719472)","c(79.389675872, 79.389675872, 79.389675872, 79.389675872)","c(139.917328256, 139.917328256, 139.917328256, 139.917328256)","c(99.7547517440002, 99.7547517440002, 99.7547517440002, 99.7547517440002)","c(71.3650758720001, 71.3650758720001, 71.3650758720001, 71.3650758720001)","c(62.3739476160001, 62.3739476160001, 62.3739476160001, 62.3739476160001)","c(93.5655600000001, 93.5655600000001, 93.5655600000001, 93.5655600000001)","c(133.732572384, 133.732572384, 133.732572384, 133.732572384)","c(165.716844128, 165.716844128, 165.716844128, 165.716844128)","c(165.273532384, 165.273532384, 165.273532384, 165.273532384)","c(129.28684, 129.28684, 129.28684, 129.28684)","c(154.28684, 154.28684, 154.28684, 154.28684)","c(152.097648256, 152.097648256, 152.097648256, 152.097648256)",96,0.85327421875
"Oriolus oriolus",8.8634208544,46.1496261644,166,"inat",214.640253291411,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.13259929867202","7.2334722796784","2.04244429205203","-1.23259927425252","-0.817071105950789","2.45896394230536","5.79550577580861","10.1955058618311","13.3550214151137","15.709507321277","15.3700142848892","11.8729655068011","80.2604315094638","141.714387013077","101.410360490928","72.1499289814639","63.2703458563894","94.7450833440016","135.109318303614","167.11923265054","167.743899119616","131.924524432004","156.924524432004","154.259247285078",97,0.729715234375
"Oriolus oriolus",8.8643656857,46.1520059221,166,"inat",192.292042436484,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.28693857389807","7.26246110980664","2.0143188559349","-1.38693852920905","-0.828193262842991","2.56228597611218","5.98449903317406","10.3844993343873","13.5270112503254","15.8529402274937","15.484674446686","11.9307270813492","79.8005112714468","140.404228441105","100.377140258894","71.5766289874469","62.6927295703411","94.0017503279997","134.086888801658","165.979107100553","165.864756845658","130.038907719999","155.038907719999","152.663517789105",98,0.80766201171875
"Oriolus oriolus",8.8644108642,46.1520713428,166,"inat",192.300230197548,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.29144540113932","7.26332504684654","2.01361269397586","-1.39144535620775","-0.828695961779485","2.56496291333038","5.98953111482675","10.3895314203774","13.531839864889","15.8569837981494","15.4878935304232","11.9324155053077","79.7898372948454","140.371186298312","100.350370885691","71.5605335908455","62.6758453165351","93.9836202960009","134.062091571467","165.948099593156","165.816408163468","129.989375752002","154.989375752002","152.622625162312",99,0.80766201171875
"Oriolus oriolus",8.8644938474,46.1472554756,166,"inat",287.051342994275,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-1.98941169851935","7.17737962163626","2.04324823012372","-1.08941170688482","-0.843769175783625","2.30465063443522","5.55584771731904","9.95584766836809","13.1428654925059","15.525799501487","15.2285767757864","11.7746025380717","81.0963775328853","142.989116350234","102.953493377771","72.8571158448853","64.2539758226538","95.7272904720015","135.961343433349","168.118941723118","169.449372217351","134.044662184004","159.044662184004","155.818459278235",100,0.729715234375
"Oriolus oriolus",8.8654369768,46.1515380443,166,"inat",195.097631527123,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.26640932216953","7.24622243883839","2.00930926189763","-1.36640929316602","-0.846360815753204","2.51634820881711","5.92171768646209","10.3217179488208","13.4773878815961","15.8089313602378","15.4515921642087","11.9035618256024","80.0944775058601","140.707268792285","100.83651779572","71.7420402898602","62.9643821335782","94.2987412680018","134.280663186425","166.150567814143","166.226967238427","130.560480004004","155.560480004004","153.022703476286",101,0.80766201171875
"Oriolus oriolus",8.8654918017,46.1514274831,166,"inat",196.403241980642,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.25974970416484","7.24352801418554","2.0092683090253","-1.359749676712","-0.847702557729023","2.50901568501909","5.91040496156776","10.3104052179191","13.4673759517395","15.8002461571895","15.4449175338254","11.8988568282845","80.1344296143398","140.766507635321","100.90984302468","71.77541341034","63.0114321190193","94.3451222880003","134.319796252981","166.196798757661","166.305902336982","130.659930400001","155.659930400001","153.095209663321",102,0.80766201171875
"Oriolus oriolus",8.8655399904,46.1514788261,166,"inat",195.811578296076,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.26344323044097","7.2442134959218","2.00872155704012","-1.36344320298435","-0.848246140187921","2.5109712477655","5.91420887209561","10.3142091310692","13.4711766894585","15.803430782434","15.4474513647369","11.9001931043537","80.1275431210789","140.742178113841","100.890287394158","71.7627442730789","62.9980693472374","94.3324214519995","134.301974708762","166.17250093492","166.269597312761","130.622584923999","155.622584923999","153.06471898184",103,0.80766201171875
"Oriolus oriolus",8.865559,46.151447,166,"gbif",196.190107010215,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.26154800999954","7.2434040433284","2.00867593168469","-1.3615479830153","-0.848688024529386","2.50878794113823","5.91087982648532","10.310880083787","13.4682439045194","15.8008799085096","15.4454961718149","11.898787970758","80.1396002288011","140.759279542402","100.912120457602","71.7725202288013","63.0121206864016","94.3461600000015","134.313119313602","166.185639771202","166.292199313603","130.651600000004","155.651600000004","153.085639542403",104,0.80766201171875
"Oriolus oriolus",8.865651,46.151175,166,"gbif",199.428521154162,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.24473752145662","7.23695106367856","2.00875095947234","-1.34473749777866","-0.851386509634706","2.49143896924764","5.88373885896232","10.2837391026811","13.4438764647953","15.7797764501087","15.4292511859396","11.8874765185825","80.2318650799999","140.90162984","101.08561016","71.85374508","63.1252352399999","94.4551199999999","134.40688476","166.30025492","166.48388476","130.89112","155.89112","153.26062984",105,0.80766201171875
"Oriolus oriolus",8.866806915,46.1662315205,166,"inat",196.080931887656,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.57331842415348","7.15522160596903","1.7819032613061","-1.69646124525168","-0.996461225156249","2.55522170133646","5.8888079967994","10.4104435934078","13.6783644189891","15.8999996185303","15.5266816077064","11.9266812262367","79.2314273192451","138.285402480755","99","71","62","92.7331849407545","134","165.412394719999","165.412394719999","128.679209779245","153.733184940754","150.96461226",106,0.8357107421875
"Oriolus oriolus",8.8671020145,46.166642127,160,"inat",196.206597235456,"Warm Temperate","Moist","Cropland","Plains","Warm Temperate Moist",105,207,54,"Warm Temperate Moist Cropland on Plains","#69CF36","-2.57748015904773","7.150294332668","1.77281424814964","-1.70492971413675","-1.00492969917535","2.55029442803543","5.87833290296696","10.4005890468057","13.6777438776767","15.8999996185303","15.5225198529675","11.9225194714977","79.2744946506138","138.277747089386","99","71","62","92.7748023293864","134","165.54635222","165.54635222","128.771549890614","153.774802329386","151.04929698",107,0.8357107421875
"Oriolus oriolus",8.867149808,46.1647652835,166,"inat",194.590378149066,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.56781332131771","7.17281643318923","1.80500319792467","-1.6829811235448","-0.982981093942401","2.57281652855666","5.93361751202237","10.4456332478482","13.6879841880299","15.8999996185303","15.5321867367926","11.9321863553229","79.1516771201043","138.406299839896","99","71","62","92.678133859896","134","165.101645","165.101645","128.423511140105","153.678133859896","150.82981098",108,0.768595703125
"Oriolus oriolus",8.8673518226,46.1666996498,159,"inat",196.004331425752,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.57927621682735","7.14960405972631","1.77032791528726","-1.70861768356068","-1.00861767085461","2.54960415509374","5.87815399937498","10.3992085009223","13.6789455085084","15.8999996185303","15.5207237866236","11.9207234051538","79.2934137636889","138.288804948311","99","71","62","92.7927629243111","134","165.590134664","165.590134664","128.797371739689","153.792762924311","151.086176688",109,0.8357107421875
"Oriolus oriolus",8.8678361289,46.1668418069,159,"inat",195.612483083832,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58277259522251","7.14789817615316","1.76512564915094","-1.71613524135941","-1.01613523344696","2.54789827152059","5.87705753493126","10.395796733776","13.6812607891306","15.8999996185303","15.5172273915564","11.9172270100866","79.3336255543934","138.306709913607","99","71","62","92.8277267416068","134","165.682369124","165.682369124","128.854642382394","153.827726741607","151.161352296",110,0.8357107421875
"Oriolus oriolus",8.8679710776,46.1668344727,159,"inat",195.503312370009,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58351802339557","7.14798618646922","1.76446823040531","-1.7176666147876","-1.01766660781207","2.54798628183665","5.87810751441329","10.3959727544082","13.6821347396458","15.8999996185303","15.5164819598288","11.9164815783591","79.3414850055538","138.315044306446","99","71","62","92.8351810304464","134","165.69680276","165.69680276","128.861621729554","153.835181030446","151.176666036",111,0.8357107421875
"Oriolus oriolus",8.8682569005,46.1668505241,159,"inat",195.272087541462,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58522344443667","7.14779356985296","1.76257019071493","-1.7212891049659","-1.02128910027569","2.54779366522039","5.87944673989153","10.3955875211756","13.6838591819109","15.8999996185303","15.5147765306556","11.9147761491859","79.3606556948782","138.330172365122","99","71","62","92.8522352571216","134","165.734953844","165.734953844","128.882718586878","153.852235257122","151.212890952",112,0.8357107421875
"Oriolus oriolus",8.86829144,46.1668144038,159,"inat",195.244145798636,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58528932479107","7.14822701303962","1.76293775346867","-1.72127013546249","-1.02127013067113","2.54822710840706","5.88066222117741","10.396454407549","13.684207773499","15.8999996185303","15.5147106499871","11.9147102685174","79.3598071947056","138.335165605294","99","71","62","92.8528940612938","134","165.730429711999","165.730429711999","128.877535650705","153.852894061294","151.212701255999",113,0.8357107421875
"Oriolus oriolus",8.8683136727,46.166874696,159,"inat",195.226160003078,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58563674971371","7.14750350732957","1.76186682242181","-1.72226043373227","-1.02226042970728","2.547503602697","5.87913457659572","10.3950073961289","13.6841271411064","15.8999996185303","15.5143632234078","11.9143628419381","79.3662359301663","138.331404793834","99","71","62","92.8563683138335","134","165.747567764","165.747567764","128.891199450166","153.856368313834","151.222604244",114,0.8357107421875
"Oriolus oriolus",8.868349,46.167004,159,"gbif",195.197580946306,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58630070745714","7.14595186080936","1.75965121736666","-1.7242360082397","-1.02423600577828","2.54595195617679","5.87579125186303","10.3919041030884","13.6838871117033","15.8999996185303","15.5136992624984","11.9136988810286","79.3793521023998","138.3225278976","99","71","62","92.8630078975999","134","165.782839999999","165.782839999999","128.919832102399","153.8630078976","151.24236",115,0.8357107421875
"Oriolus oriolus",8.8683491852,46.167003871,159,"inat",195.197431123328,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.5863012672385","7.14595340880788","1.75965220558316","-1.72423668263972","-1.02423668017843","2.54595350417531","5.87579601048453","10.3919071990855","13.6838887743119","15.8999996185303","15.5136987027143","11.9136983212446","79.3793532485808","138.322548975419","99","71","62","92.8630134954188","134","165.782831263999","165.782831263999","128.919817768581","153.863013495419","151.242366744",116,0.8357107421875
"Oriolus oriolus",8.8685071841,46.1670125882,159,"inat",195.069613273312,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58720173919563","7.1458488025076","1.7586471262523","-1.7262372750053","-1.02623727385546","2.54584889787503","5.87658231566567","10.3916979864849","13.6848842825996","15.8999996185303","15.5127982264634","11.9127978449937","79.3903544524225","138.330507639578","99","71","62","92.8720182235776","134","165.80388326","165.80388326","128.931865036423","153.872018223578","151.262372676",117,0.814752734375
"Oriolus oriolus",8.8685107045,46.1669239914,159,"inat",195.066765342351,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58692478867901","7.14691196309375","1.75998723768522","-1.72521635884871","-1.025216356812","2.54691205846118","5.87902783363633","10.3938243076572","13.6852034763539","15.8999996185303","15.5130751783006","11.9130747968309","79.3829147922292","138.338369747771","99","71","62","92.8692487157703","134","165.783042475999","165.783042475999","128.913793760229","153.86924871577","151.252163508",118,0.814752734375
"Oriolus oriolus",8.868547427,46.166976316,159,"inat",195.037057597569,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58730375303651","7.14628406849249","1.7589803782747","-1.72628492348147","-1.02628492226682","2.54628416385992","5.87783374995028","10.3925685184547","13.6852651812819","15.8999996185303","15.5126962121361","11.9126958306664","79.3898107970407","138.335880442959","99","71","62","92.8730383629594","134","165.80000708","165.80000708","128.926968717041","153.873038362959","151.26284916",119,0.814752734375
"Oriolus oriolus",8.868549848,46.1666768091,159,"inat",195.035099058522,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58633235620773","7.14987814786498","1.76354585563396","-1.72271989492329","-1.02271989061679","2.54987824323241","5.88602236226687","10.3997566771997","13.6862656253125","15.8999996185303","15.5136676135968","11.9136672321271","79.3638744665919","138.362107293408","99","71","62","92.8633243854076","134","165.728415943999","165.728415943999","128.865091558591","153.863324385408","151.227198852",120,0.814752734375
"Oriolus oriolus",8.868553536,46.1662137928,159,"inat",194.77283864891,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58483439178321","7.15543433816613","1.77060001214535","-1.71720795879422","-1.01720794970269","2.55543443353356","5.89867697060537","10.410869057802","13.6878078383409","15.8999996185303","15.5151655851642","11.9151652036945","79.3237347291233","138.402689590877","99","71","62","92.8483447268767","134","165.617734592","165.617734592","128.769389865123","153.848344726877","151.172079456",121,0.814752734375
"Oriolus oriolus",8.868596,46.166886,159,"gbif",194.997763042804,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58728255612078","7.14736785945896","1.76008536618217","-1.72578400793386","-1.02578400614735","2.54736795482639","5.88060540712354","10.3947361003876","13.6858692507613","15.8999996185303","15.5127174091529","11.9127170276832","79.3850136063997","138.3465063936","99","71","62","92.8728263935999","134","165.784159999999","165.784159999999","128.911333606399","153.8728263936","151.25784",122,0.814752734375
"Oriolus oriolus",8.8685962837,46.1668859795,159,"inat",194.997533535357,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.5872841026778","7.14736810545868","1.76008406562303","-1.72578716633274","-1.02578716454815","2.54736820082611","5.88060775697158","10.3947365923871","13.6858711085922","15.8999996185303","15.5127158625885","11.9127154811188","79.3850297248152","138.346524319185","99","71","62","92.8728418591849","134","165.784189124","165.784189124","128.911347264815","153.872841859185","151.257871584",123,0.814752734375
"Oriolus oriolus",8.8686754089,46.1667601252,159,"inat",194.933522881195,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58734278419506","7.14887835561842","1.76153563419555","-1.72522641773743","-1.02522641521442","2.54887845098585","5.88451908151603","10.3977570927066","13.6867619243216","15.8999996185303","15.5126571807914","11.9126567993217","79.3788354170826","138.362213650917","99","71","62","92.8734286749171","134","165.763479116","165.763479116","128.890050441082","153.873428674917","151.252264092",124,0.814752734375
"Oriolus oriolus",8.8686942682,46.1664163415,159,"inat",194.788269601596,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58639446176389","7.15300375608408","1.76660935822288","-1.72132732752546","-1.02132732148486","2.55300385145152","5.89394452186381","10.4060078936379","13.6879365525359","15.8999996185303","15.5136055077445","11.9136051262748","79.3493277224388","138.393984461561","99","71","62","92.8639454415615","134","165.683234144001","165.683234144001","128.819288702439","153.863945441561","151.213273164",125,0.814752734375
"Oriolus oriolus",8.8687022905,46.167297569,159,"inat",194.911776221459,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58914970903034","7.14242903616899","1.75327938775682","-1.73199831823326","-1.03199832162896","2.54242913153642","5.87013608959634","10.3848584538077","13.6852775854566","15.8999996185303","15.51085024734","11.9108498658703","79.4284851994976","138.315789660502","99","71","62","92.8914979405021","134","165.895691419999","165.895691419999","129.004193479497","153.891497940502","151.31998314",126,0.814752734375
"Oriolus oriolus",8.8687269176,46.1677256367,159,"inat",194.891853405704,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.59057352806291","7.13729222866784","1.74671875952577","-1.7374306523499","-1.03743066052413","2.53729232403527","5.8587341750995","10.3745848388054","13.6841492967224","15.8999996185303","15.5094264215182","11.9094260400484","79.4685703715932","138.278659740407","99","71","62","92.9057361444064","134","166.001382919999","166.001382919999","129.095646775593","153.905736144406","151.374306516",127,0.814752734375
"Oriolus oriolus",8.8688106928,46.1660645111,159,"inat",194.497330074443,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58611023494941","7.15722571685779","1.77111554614988","-1.71850246028056","-1.01850245121127","2.55722581222522","5.90406977211049","10.4144518151853","13.6896178652008","15.8999996185303","15.5138897359143","11.9138893544446","79.3239212972934","138.433361838707","99","71","62","92.8611031707061","134","165.612765799999","165.612765799999","128.751662629293","153.861103170706","151.185024467999",128,0.814752734375
"Oriolus oriolus",8.8688218582,46.1658368466,159,"inat",194.359726573675,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58552747373646","7.15995768825231","1.77443027945207","-1.71590447286355","-1.01590446139192","2.55995778361975","5.91025046420243","10.4199157579744","13.6903346076683","15.8999996185303","15.5144724999061","11.9144721184364","79.3037690229811","138.454853961019","99","71","62","92.8552755530189","134","165.559466168","165.559466168","128.704190614981","153.855275553019","151.159044576",129,0.814752734375
"Oriolus oriolus",8.8688358385,46.1669098679,159,"inat",194.803738645033,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58871448861334","7.14708144493205","1.7583670174557","-1.72894848342305","-1.02894848370188","2.54708154029948","5.88147871172811","10.3941632713338","13.6873153706283","15.8999996185303","15.5112854698323","11.9112850883626","79.4023390358188","138.357961584181","99","71","62","92.8871457321815","134","165.818668916","165.818668916","128.931523183819","153.887145732182","151.289484768",130,0.814752734375
"Oriolus oriolus",8.8689222068,46.1654859211,159,"inat",194.097646632763,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58528372144556","7.16416879023631","1.77888513401753","-1.71289755264058","-1.012897537875","2.56416888560374","5.92012060941721","10.4283379619423","13.6917825351065","15.8999996185303","15.5147162533593","11.9147158718896","79.2761373202146","138.494527495786","99","71","62","92.8528380277854","134","165.48728588","165.48728588","128.634447852214","153.852838027785","151.128975348",131,0.688638720703125
"Oriolus oriolus",8.8689466465,46.1669200134,159,"inat",194.714097259402,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58936809353417","7.14695969904816","1.75759166587183","-1.73039992481798","-1.03039992604791","2.5469597944156","5.88191131299525","10.3939197795661","13.6879914572156","15.8999996185303","15.5106318617949","11.9106314803251","79.410317400377","138.363280179623","99","71","62","92.8936817876231","134","165.834400796","165.834400796","128.940719008377","153.893681787623","151.303999188",132,0.814752734375
"Oriolus oriolus",8.8690252695,46.1669241591,159,"inat",194.650492874677,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.58982194170777","7.14690995069565","1.75708806880469","-1.73139314881176","-1.03139315068467","2.54691004606308","5.88230144555158","10.393820282861","13.6884810818075","15.8999996185303","15.5101780114572","11.9101776299874","79.4157111583124","138.367321181688","99","71","62","92.8982202736873","134","165.844830523999","165.844830523999","128.946610250312","153.898220273687","151.313931432",133,0.814752734375
"Oriolus oriolus",8.8700373373,46.1649684708,159,"inat",193.325259641192,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.59327740451353","7.17037818791458","1.77710083909862","-1.72006971772986","-1.02006970198494","2.57037828328201","5.93792730063552","10.4407567572989","13.6971703795855","15.8999996185303","15.5067225321745","11.9067221507047","79.2679220373008","138.636558438699","99","71","62","92.9327749346988","134","165.496913467999","165.496913467999","128.5641385333","153.932774934699","151.200696972",134,0.688638720703125
"Oriolus oriolus",8.8702812139,46.1660221406,159,"inat",193.751458204795,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.59617475995247","7.15773416237286","1.76155945466404","-1.73564026313456","-1.03564026249727","2.55773425774029","5.91266841066126","10.4154687062155","13.6971995404165","15.8999996185303","15.5038251629198","11.9038247814501","79.3946540232802","138.53909164472","99","71","62","92.9617485167196","134","165.779059412","165.779059412","128.81731089528","153.96174851672","151.35640254",135,0.814752734375
"Oriolus oriolus",8.8707106511,46.1666363873,159,"inat",193.999914657888,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-2.59925846271359","7.15036320900232","1.75110479485631","-1.74816446166664","-1.04816447228331","2.55036330436975","5.89999605251286","10.4007267994744","13.6992690692726","15.8999996185303","15.5007414454545","11.9007410639847","79.4890590342608","138.496219097739","99","71","62","92.9925855737393","134","165.978011084","165.978011084","128.985425510261","153.992585573739","151.481644608",136,0.814752734375
